Potencia DC,Eficiencia
393.4,67.5648195221149
393.54,67.79488743202724
393.75,69.10476190476192
395.15,72.073895988865
395.18,78.11630143225872
395.57,68.5845741588088
395.57,68.5592941830776
395.71,71.28958075358219
396.17,71.96405583461646
396.76,75.68807339449542
396.76,69.96673051718923
396.9,82.26253464348703
396.93,64.8225127856297
397.36,69.18159855043284
398.19000000000005,71.90034907958511
398.82,71.05962589639437
399.72,71.8002601821275
399.88,67.82034610383116
401.71,72.04202036294838
401.99,73.01176646185228
402.8,73.85799404170805
402.84,66.50282990765564
403.2,71.77579365079364
403.98,71.81048566760731
404.01,67.27556248607708
404.1,73.62039099232864
404.31,71.97447503153522
404.56,64.68756179553094
404.8,74.38241106719367
404.9,68.78241541121265
405.02,66.61399437064837
405.05,72.26268361930627
405.18,71.77057110420061
405.31000000000006,67.89864548123657
405.64,69.1746376097032
405.7000000000001,73.1082080354942
405.76,70.87933753943219
405.92,78.7839968466693
405.96,71.58340723223964
405.99,71.18401931082046
406.16,73.17313374039787
406.4,74.08956692913387
406.71,70.02532517026874
406.93,71.26532818912344
407.94,72.41260969750454
407.99,73.67827642834384
408.37,71.13646937825992
408.97,69.19822969899992
409.37,72.8192100056184
409.69000000000005,72.68910639752006
409.72,70.12105828370593
410.36,68.76888585632128
410.52,69.83825392185521
410.68,69.4944969319178
410.75,77.58977480219112
410.8,77.84810126582279
410.89,77.6363503614106
410.92,74.5400564586781
411.4500000000001,72.91286912139992
411.75,75.70127504553734
411.85,66.8690057059609
412.39,68.91534712286914
412.65,75.99660729431723
412.73,69.5127565236353
413.02,78.20444530531209
413.04,68.32268061204726
413.49,70.7393165493724
413.61,71.80677449771522
413.67,71.04696980685087
413.71,68.69546300548693
413.89,73.47362825871609
